id,loan_status,prob
81711,0,0.0301
81712,0,0.1158
81713,0,0.0135
81714,0,0.0088
81715,0,0.3407
81716,0,0.0075
81717,0,0.0126
81718,0,0.0019
81719,1,0.9813
81720,0,0.0129
81721,0,0.0267
81722,1,0.9608
81723,0,0.3258
81724,0,0.1114
81725,0,0.0305
81726,0,0.0084
81727,0,0.0729
81728,0,0.0205
81729,0,0.0366
81730,0,0.0427
81731,0,0.0247
81732,0,0.0283
81733,0,0.0185
81734,0,0.0051
81735,0,0.0996
81736,0,0.0213
81737,0,0.0387
81738,0,0.0495
81739,0,0.0585
81740,0,0.0055
81741,0,0.35
81742,1,0.915
81743,1,0.9886
81744,0,0.0123
81745,0,0.009
81746,1,0.9839
81747,0,0.0313
81748,0,0.0244
81749,0,0.0021
81750,1,0.9658
81751,1,0.8953
81752,1,0.9765
81753,0,0.0008
81754,0,0.0088
81755,0,0.0065
81756,0,0.046
81757,0,0.0225
81758,0,0.0487
81759,0,0.0205
81760,0,0.0036
81761,0,0.0072
81762,0,0.004
81763,0,0.0177
81764,0,0.0246
81765,0,0.0087
81766,0,0.0225
81767,0,0.0216
81768,0,0.1632
81769,0,0.0019
81770,0,0.0005
81771,0,0.0115
81772,0,0.0268
81773,0,0.0274
81774,0,0.0211
81775,0,0.161
81776,0,0.1099
81777,0,0.0481
81778,0,0.0074
81779,0,0.0898
81780,0,0.0162
81781,0,0.0057
81782,0,0.0614
81783,0,0.036
81784,0,0.0106
81785,0,0.0326
81786,0,0.1051
81787,0,0.0109
81788,1,0.9189
81789,0,0.0584
81790,0,0.0116
81791,0,0.022
81792,0,0.0853
81793,0,0.0249
81794,0,0.0245
81795,0,0.0262
81796,0,0.0102
81797,0,0.0228
81798,0,0.022
81799,0,0.0183
81800,0,0.0028
81801,0,0.0075
81802,0,0.0035
81803,0,0.0367
81804,0,0.0312
81805,0,0.3399
81806,0,0.0042
81807,0,0.0131
81808,0,0.0131
81809,0,0.0019
81810,0,0.0231
81811,1,0.9974
81812,1,0.9638
81813,0,0.0721
81814,0,0.0233
81815,0,0.0521
81816,1,0.9837
81817,0,0.1006
81818,0,0.0123
81819,0,0.0491
81820,0,0.0361
81821,0,0.0122
81822,1,0.972
81823,0,0.0367
81824,0,0.1227
81825,0,0.0517
81826,1,0.9937
81827,0,0.0132
81828,1,0.9354
81829,0,0.1031
81830,0,0.039
81831,0,0.0201
81832,0,0.0339
81833,0,0.0018
81834,0,0.0194
81835,0,0.0074
81836,1,0.9938
81837,0,0.0163
81838,0,0.0107
81839,0,0.0039
81840,1,0.876
81841,0,0.0569
81842,1,0.9551
81843,0,0.0084
81844,1,0.9755
81845,0,0.017
81846,0,0.0274
81847,0,0.3663
81848,1,0.9819
81849,0,0.0037
81850,0,0.0019
81851,0,0.0019
81852,0,0.0031
81853,0,0.0132
81854,1,0.7346
81855,0,0.0807
81856,0,0.0279
81857,0,0.0063
81858,0,0.0051
81859,0,0.4503
81860,1,0.9119
81861,0,0.0379
81862,0,0.0017
81863,0,0.4368
81864,0,0.042
81865,0,0.0184
81866,0,0.0035
81867,0,0.0125
81868,0,0.0412
81869,1,0.6351
81870,0,0.0327
81871,0,0.0574
81872,0,0.0018
81873,0,0.0048
81874,1,0.9926
81875,0,0.0137
81876,0,0.0998
81877,0,0.0527
81878,0,0.0147
81879,1,0.9328
81880,1,0.7692
81881,1,0.9627
81882,0,0.0265
81883,1,0.6508
81884,1,0.9701
81885,0,0.0151
81886,0,0.0097
81887,0,0.0051
81888,0,0.0089
81889,0,0.0147
81890,0,0.0045
81891,0,0.0075
81892,0,0.0054
81893,0,0.0142
81894,1,0.951
81895,0,0.0069
81896,1,0.8979
81897,0,0.0143
81898,0,0.0291
81899,0,0.032
81900,0,0.1014
81901,0,0.0088
81902,1,0.9911
81903,0,0.0028
81904,0,0.0033
81905,0,0.0447
81906,0,0.0045
81907,0,0.0606
81908,0,0.0333
81909,0,0.015
81910,0,0.0087
81911,0,0.0187
81912,0,0.0032
81913,0,0.0223
81914,0,0.0208
81915,0,0.0165
81916,0,0.0146
81917,0,0.2326
81918,0,0.0067
81919,0,0.0054
81920,0,0.0437
81921,0,0.023
81922,1,0.8555
81923,0,0.0586
81924,0,0.0149
81925,0,0.0537
81926,0,0.0302
81927,0,0.0293
81928,0,0.0529
81929,0,0.0656
81930,0,0.0463
81931,0,0.1974
81932,0,0.0133
81933,1,0.9886
81934,0,0.0409
81935,0,0.0158
81936,0,0.0665
81937,0,0.0312
81938,0,0.092
81939,0,0.0228
81940,0,0.0016
81941,0,0.0097
81942,0,0.0265
81943,0,0.2574
81944,0,0.0058
81945,0,0.02
81946,0,0.0512
81947,0,0.1304
81948,0,0.0085
81949,0,0.0216
81950,0,0.0055
81951,1,0.6865
81952,0,0.0024
81953,0,0.0191
81954,0,0.0127
81955,0,0.018
81956,0,0.0036
81957,0,0.0012
81958,0,0.0143
81959,0,0.0923
81960,0,0.0111
81961,0,0.0055
81962,0,0.0114
81963,1,0.9938
81964,1,0.9923
81965,0,0.1145
81966,1,0.9852
81967,0,0.0471
81968,0,0.0139
81969,0,0.0145
81970,0,0.0208
81971,0,0.0399
81972,0,0.0054
81973,0,0.1969
81974,0,0.0148
81975,0,0.0176
81976,0,0.0609
81977,1,0.9241
81978,0,0.0464
81979,0,0.0417
81980,0,0.0326
81981,0,0.0107
81982,0,0.0052
81983,0,0.0168
81984,0,0.0073
81985,1,0.9586
81986,0,0.0235
81987,0,0.0021
81988,0,0.0048
81989,0,0.0063
81990,0,0.0847
81991,0,0.0468
81992,1,0.8838
81993,1,0.8526
81994,0,0.0075
81995,0,0.0299
81996,0,0.0177
81997,0,0.0301
81998,0,0.0048
81999,0,0.0472
82000,0,0.013
82001,0,0.0081
82002,1,0.9925
82003,0,0.0233
82004,0,0.0153
82005,0,0.0026
82006,0,0.3427
82007,0,0.1278
82008,0,0.1122
82009,0,0.0191
82010,0,0.0015
82011,1,0.6057
82012,0,0.0185
82013,0,0.0029
82014,0,0.0018
82015,0,0.0272
82016,1,0.585
82017,0,0.009
82018,0,0.0372
82019,0,0.0444
82020,1,0.5552
82021,0,0.0215
82022,0,0.0113
82023,0,0.0777
82024,0,0.0099
82025,0,0.0225
82026,0,0.027
82027,0,0.0558
82028,0,0.091
82029,0,0.0094
82030,1,0.9382
82031,0,0.0566
82032,0,0.0493
82033,1,0.7431
82034,0,0.0048
82035,0,0.0307
82036,0,0.0476
82037,0,0.0602
82038,0,0.0616
82039,0,0.0482
82040,0,0.0015
82041,0,0.0228
82042,0,0.0025
82043,0,0.0479
82044,1,0.9167
82045,0,0.011
82046,0,0.0072
82047,0,0.44
82048,0,0.0155
82049,0,0.1244
82050,0,0.0163
82051,0,0.0443
82052,0,0.0183
82053,0,0.0073
82054,0,0.0123
82055,0,0.0076
82056,0,0.0172
82057,0,0.0982
82058,0,0.0205
82059,0,0.1149
82060,0,0.0818
82061,0,0.0034
82062,0,0.0111
82063,0,0.1519
82064,0,0.0277
82065,0,0.0722
82066,0,0.0506
82067,0,0.0242
82068,1,0.951
82069,0,0.0246
82070,0,0.0479
82071,0,0.015
82072,0,0.0716
82073,0,0.0595
82074,0,0.0201
82075,0,0.037
82076,0,0.2622
82077,0,0.0538
82078,0,0.002
82079,0,0.2093
82080,0,0.0052
82081,0,0.0071
82082,1,0.9816
82083,0,0.0136
82084,0,0.0248
82085,0,0.0088
82086,0,0.0226
82087,0,0.0035
82088,0,0.0984
82089,0,0.0026
82090,0,0.0047
82091,0,0.0039
82092,0,0.021
82093,1,0.8084
82094,0,0.1152
82095,0,0.0999
82096,0,0.0589
82097,0,0.0113
82098,0,0.0359
82099,0,0.0554
82100,0,0.063
82101,0,0.0136
82102,0,0.0538
82103,0,0.2429
82104,0,0.0363
82105,0,0.1487
82106,1,0.6216
82107,0,0.0134
82108,0,0.0081
82109,0,0.0024
82110,0,0.0154
82111,0,0.0063
82112,0,0.0324
82113,1,0.9592
82114,0,0.0778
82115,1,0.9992
82116,0,0.0104
82117,0,0.0013
82118,0,0.006
82119,0,0.0049
82120,0,0.1007
82121,0,0.0044
82122,0,0.0227
82123,0,0.0047
82124,0,0.0364
82125,0,0.0175
82126,0,0.0123
82127,0,0.0107
82128,0,0.0021
82129,0,0.0342
82130,0,0.0164
82131,0,0.0184
82132,0,0.0565
82133,0,0.0855
82134,0,0.0015
82135,0,0.0901
82136,0,0.0707
82137,0,0.0815
82138,0,0.0378
82139,0,0.0125
82140,0,0.0269
82141,0,0.1792
82142,0,0.1455
82143,1,0.9824
82144,0,0.0108
82145,0,0.0038
82146,0,0.0075
82147,0,0.0016
82148,0,0.0744
82149,0,0.0607
82150,0,0.029
82151,0,0.0815
82152,0,0.012
82153,0,0.0742
82154,0,0.0025
82155,1,0.9491
82156,0,0.0549
82157,0,0.0324
82158,0,0.0162
82159,0,0.191
82160,0,0.0095
82161,0,0.0509
82162,0,0.0164
82163,0,0.0091
82164,0,0.0073
82165,0,0.0065
82166,0,0.0037
82167,0,0.0225
82168,0,0.0093
82169,0,0.0171
82170,0,0.0122
82171,0,0.0372
82172,1,0.9959
82173,0,0.0541
82174,0,0.0112
82175,0,0.0838
82176,0,0.1434
82177,0,0.004
82178,1,0.9609
82179,0,0.0244
82180,0,0.0266
82181,0,0.0134
82182,0,0.0119
82183,0,0.003
82184,0,0.1048
82185,0,0.0133
82186,0,0.0141
82187,0,0.0298
82188,0,0.0915
82189,1,0.9036
82190,0,0.0091
82191,1,0.8524
82192,0,0.0053
82193,0,0.0185
82194,0,0.0686
82195,0,0.0021
82196,0,0.0116
82197,1,0.9626
82198,0,0.0483
82199,0,0.0365
82200,0,0.0047
82201,0,0.0062
82202,1,0.9563
82203,0,0.2426
82204,0,0.0186
82205,0,0.0064
82206,0,0.0072
82207,0,0.0004
82208,0,0.0096
82209,0,0.013
82210,0,0.2812
82211,0,0.2302
82212,0,0.1278
82213,1,0.8979
82214,0,0.0008
82215,0,0.0443
82216,0,0.0147
82217,0,0.2035
82218,0,0.0035
82219,0,0.0529
82220,0,0.0407
82221,0,0.0356
82222,0,0.0754
82223,0,0.0023
82224,0,0.0235
82225,0,0.0045
82226,0,0.0145
82227,0,0.0023
82228,0,0.0187
82229,0,0.0247
82230,0,0.01
82231,0,0.0055
82232,0,0.0194
82233,0,0.0646
82234,0,0.1462
82235,0,0.0303
82236,0,0.0032
82237,0,0.0206
82238,0,0.0081
82239,0,0.0156
82240,0,0.0359
82241,0,0.0436
82242,0,0.1364
82243,0,0.0626
82244,1,0.8242
82245,1,0.9311
82246,0,0.0038
82247,1,0.9625
82248,0,0.0091
82249,0,0.1472
82250,0,0.0333
82251,0,0.008
82252,0,0.0348
82253,0,0.0042
82254,0,0.0397
82255,0,0.0302
82256,0,0.1156
82257,0,0.0711
82258,0,0.0152
82259,1,0.9572
82260,0,0.0066
82261,0,0.0145
82262,0,0.0521
82263,0,0.0025
82264,0,0.0018
82265,0,0.0219
82266,0,0.0735
82267,0,0.0264
82268,0,0.0115
82269,0,0.0127
82270,1,0.9715
82271,0,0.0034
82272,0,0.1027
82273,1,0.9699
82274,0,0.017
82275,0,0.0732
82276,0,0.0575
82277,1,0.9952
82278,0,0.0407
82279,1,0.7426
82280,0,0.0232
82281,0,0.0393
82282,0,0.0086
82283,0,0.0018
82284,0,0.0157
82285,0,0.3598
82286,0,0.017
82287,0,0.0169
82288,0,0.0108
82289,0,0.0574
82290,0,0.1666
82291,0,0.0306
82292,0,0.0131
82293,1,0.8723
82294,0,0.0137
82295,0,0.0186
82296,0,0.006
82297,0,0.0017
82298,0,0.0053
82299,0,0.0427
82300,0,0.0998
82301,0,0.0207
82302,0,0.0102
82303,1,0.9715
82304,0,0.0525
82305,0,0.0029
82306,0,0.0997
82307,0,0.0071
82308,0,0.0078
82309,0,0.0267
82310,0,0.0162
82311,0,0.0829
82312,0,0.037
82313,0,0.4591
82314,0,0.0038
82315,0,0.0521
82316,0,0.3606
82317,0,0.0215
82318,0,0.0179
82319,0,0.0103
82320,0,0.0147
82321,0,0.0093
82322,0,0.0473
82323,0,0.0023
82324,0,0.0121
82325,0,0.0076
82326,0,0.0255
82327,0,0.0216
82328,0,0.031
82329,0,0.02
82330,0,0.0129
82331,0,0.0157
82332,0,0.0059
82333,0,0.0317
82334,0,0.006
82335,0,0.0031
82336,0,0.3361
82337,0,0.0231
82338,0,0.0351
82339,0,0.0225
82340,0,0.0404
82341,0,0.0072
82342,0,0.0077
82343,0,0.0506
82344,0,0.1146
82345,0,0.0052
82346,0,0.06
82347,0,0.0044
82348,1,0.9806
82349,0,0.0304
82350,0,0.0052
82351,0,0.0338
82352,0,0.0309
82353,0,0.0241
82354,0,0.0404
82355,0,0.0112
82356,0,0.0219
82357,0,0.0137
82358,0,0.1553
82359,1,0.7361
82360,0,0.0292
82361,0,0.0128
82362,0,0.0042
82363,0,0.0858
82364,1,0.874
82365,0,0.0248
82366,0,0.0056
82367,0,0.017
82368,0,0.0467
82369,0,0.0181
82370,0,0.052
82371,0,0.0088
82372,0,0.0081
82373,0,0.1439
82374,0,0.0827
82375,0,0.0054
82376,0,0.1572
82377,0,0.0103
82378,0,0.0248
82379,0,0.017
82380,0,0.0206
82381,0,0.0427
82382,0,0.0333
82383,0,0.0465
82384,0,0.0135
82385,0,0.1511
82386,0,0.0209
82387,0,0.034
82388,0,0.0058
82389,0,0.0268
82390,0,0.0277
82391,1,0.9247
82392,0,0.0452
82393,0,0.1468
82394,0,0.273
82395,0,0.0188
82396,0,0.0118
82397,0,0.035
82398,0,0.0094
82399,0,0.0429
82400,0,0.0015
82401,0,0.0341
82402,0,0.0274
82403,0,0.2425
82404,0,0.0149
82405,0,0.0413
82406,0,0.0205
82407,0,0.0179
82408,0,0.0037
82409,0,0.0115
82410,0,0.0053
82411,0,0.012
82412,0,0.0098
82413,0,0.0108
82414,0,0.0296
82415,0,0.0201
82416,0,0.0127
82417,0,0.3109
82418,0,0.0174
82419,0,0.0147
82420,0,0.0017
82421,1,0.8585
82422,0,0.0024
82423,0,0.011
82424,0,0.0223
82425,0,0.0247
82426,1,0.8938
82427,0,0.0035
82428,0,0.014
82429,0,0.024
82430,0,0.0037
82431,0,0.0043
82432,0,0.0103
82433,0,0.0491
82434,0,0.0195
82435,0,0.0783
82436,0,0.0056
82437,0,0.0219
82438,0,0.0239
82439,0,0.2196
82440,0,0.1202
82441,0,0.0027
82442,0,0.0023
82443,0,0.0751
82444,0,0.0264
82445,0,0.0087
82446,0,0.0586
82447,0,0.0497
82448,0,0.0131
82449,0,0.0079
82450,0,0.04
82451,0,0.2365
82452,0,0.0106
82453,0,0.0023
82454,0,0.0119
82455,0,0.0092
82456,1,0.9871
82457,0,0.0589
82458,0,0.0822
82459,0,0.03
82460,0,0.0043
82461,0,0.0297
82462,0,0.1539
82463,0,0.0569
82464,0,0.0083
82465,0,0.0018
82466,0,0.2258
82467,0,0.0109
82468,0,0.0042
82469,0,0.0158
82470,0,0.0096
82471,0,0.0005
82472,0,0.067
82473,0,0.029
82474,0,0.0108
82475,0,0.0556
82476,0,0.0147
82477,0,0.0022
82478,0,0.0049
82479,1,0.9759
82480,0,0.0052
82481,0,0.017
82482,0,0.0064
82483,0,0.0497
82484,0,0.3007
82485,0,0.0065
82486,1,0.9809
82487,0,0.03
82488,1,0.923
82489,1,0.9456
82490,0,0.0237
82491,0,0.0133
82492,0,0.0918
82493,0,0.0744
82494,0,0.0465
82495,0,0.0588
82496,0,0.0267
82497,0,0.0445
82498,0,0.0031
82499,0,0.1877
82500,0,0.0095
82501,0,0.1038
82502,0,0.0146
82503,0,0.1267
82504,0,0.0188
82505,0,0.0132
82506,0,0.0012
82507,0,0.007
82508,0,0.0723
82509,0,0.0113
82510,0,0.0409
82511,0,0.014
82512,0,0.026
82513,0,0.0478
82514,0,0.0136
82515,1,0.8647
82516,0,0.0014
82517,0,0.0148
82518,0,0.0515
82519,0,0.0157
82520,0,0.1576
82521,0,0.285
82522,0,0.0313
82523,0,0.0072
82524,0,0.0225
82525,0,0.0194
82526,0,0.1949
82527,0,0.0105
82528,0,0.0183
82529,0,0.0233
82530,0,0.0186
82531,0,0.0608
82532,0,0.1961
82533,0,0.0268
82534,0,0.0593
82535,1,0.9039
82536,0,0.0593
82537,0,0.0831
82538,0,0.0039
82539,0,0.4762
82540,0,0.0084
82541,0,0.0344
82542,0,0.4744
82543,0,0.0054
82544,0,0.0294
82545,1,0.9988
82546,0,0.07
82547,0,0.0282
82548,0,0.0366
82549,0,0.0701
82550,0,0.0065
82551,0,0.0081
82552,0,0.0011
82553,0,0.0018
82554,0,0.007
82555,0,0.0113
82556,0,0.0327
82557,0,0.0764
82558,0,0.1005
82559,0,0.0063
82560,0,0.0048
82561,0,0.0347
82562,0,0.0142
82563,0,0.0323
82564,0,0.0709
82565,0,0.0058
82566,0,0.0169
82567,0,0.0066
82568,0,0.0077
82569,1,0.9753
82570,1,0.9181
82571,1,0.9292
82572,0,0.0186
82573,0,0.0787
82574,0,0.0094
82575,1,0.9213
82576,0,0.0423
82577,0,0.0089
82578,0,0.0143
82579,0,0.0208
82580,0,0.0062
82581,1,0.9582
82582,0,0.0081
82583,0,0.0051
82584,0,0.0049
82585,0,0.037
82586,0,0.0602
82587,0,0.0062
82588,0,0.1454
82589,0,0.0052
82590,0,0.007
82591,1,0.6096
82592,1,0.9651
82593,0,0.0154
82594,0,0.0146
82595,1,0.9254
82596,0,0.0079
82597,0,0.0182
82598,0,0.0147
82599,0,0.0288
82600,0,0.0145
82601,1,0.7294
82602,0,0.0226
82603,0,0.0163
82604,0,0.0158
82605,0,0.0101
82606,0,0.1551
82607,0,0.0074
82608,0,0.0134
82609,0,0.0595
82610,0,0.0098
82611,0,0.1038
82612,0,0.0854
82613,1,0.9735
82614,0,0.0057
82615,1,0.9464
82616,0,0.0106
82617,0,0.0458
82618,0,0.0042
82619,0,0.0166
82620,0,0.0391
82621,0,0.0209
82622,0,0.1208
82623,0,0.0059
82624,0,0.0057
82625,1,0.9597
82626,0,0.0141
82627,0,0.0324
82628,0,0.0079
82629,0,0.0052
82630,0,0.0207
82631,0,0.0026
82632,0,0.0203
82633,0,0.0183
82634,0,0.0543
82635,0,0.0118
82636,1,0.9413
82637,0,0.0091
82638,0,0.0052
82639,0,0.0894
82640,0,0.0078
82641,0,0.1778
82642,0,0.0185
82643,0,0.0152
82644,0,0.0445
82645,0,0.0125
82646,0,0.0064
82647,0,0.0261
82648,0,0.0046
82649,0,0.0127
82650,0,0.0093
82651,0,0.0039
82652,0,0.0035
82653,0,0.0371
82654,0,0.0236
82655,0,0.0142
82656,1,0.9785
82657,0,0.015
82658,1,0.9679
82659,0,0.0096
82660,0,0.1055
82661,0,0.1345
82662,0,0.0259
82663,0,0.0375
82664,0,0.0187
82665,1,0.9736
82666,0,0.0269
82667,1,0.9976
82668,0,0.1528
82669,0,0.0443
82670,0,0.1064
82671,1,0.9205
82672,0,0.0042
82673,0,0.0346
82674,0,0.004
82675,0,0.0301
82676,0,0.0133
82677,0,0.0113
82678,0,0.045
82679,0,0.0102
82680,0,0.085
82681,0,0.0056
82682,1,0.9518
82683,0,0.0887
82684,0,0.1998
82685,0,0.0067
82686,0,0.0068
82687,0,0.017
82688,0,0.0203
82689,0,0.0062
82690,0,0.0076
82691,0,0.0084
82692,0,0.0185
82693,0,0.0086
82694,0,0.005
82695,0,0.0033
82696,0,0.0976
82697,0,0.0233
82698,1,0.9904
82699,0,0.0041
82700,0,0.0027
82701,0,0.0425
82702,0,0.0029
82703,0,0.023
82704,0,0.0032
82705,0,0.0027
82706,0,0.0268
82707,0,0.0155
82708,0,0.0071
82709,0,0.0182
82710,0,0.0011
82711,0,0.0078
82712,0,0.0365
82713,0,0.0212
82714,0,0.0098
82715,0,0.0366
82716,0,0.019
82717,0,0.008
82718,0,0.1364
82719,0,0.1279
82720,0,0.0655
82721,0,0.009
82722,0,0.0613
82723,0,0.0143
82724,0,0.0496
82725,1,0.9325
82726,0,0.024
82727,0,0.0499
82728,1,0.945
82729,0,0.0337
82730,1,0.9553
82731,0,0.0076
82732,0,0.0464
82733,0,0.0206
82734,0,0.0083
82735,0,0.1158
82736,1,0.9266
82737,0,0.0632
82738,1,0.9255
82739,0,0.0595
82740,0,0.039
82741,0,0.3014
82742,0,0.0048
82743,1,0.5432
82744,0,0.154
82745,0,0.0038
82746,0,0.0141
82747,1,0.8584
82748,0,0.0609
82749,0,0.0277
82750,0,0.012
82751,0,0.0759
82752,0,0.0056
82753,0,0.002
82754,0,0.0066
82755,0,0.0215
82756,0,0.0059
82757,0,0.0217
82758,0,0.0177
82759,0,0.0032
82760,0,0.0436
82761,1,0.9439
82762,0,0.0124
82763,0,0.0144
82764,1,0.981
82765,0,0.0197
82766,0,0.0021
82767,1,0.9884
82768,0,0.007
82769,0,0.0267
82770,0,0.0113
82771,0,0.0452
82772,0,0.1181
82773,0,0.0188
82774,0,0.2652
82775,0,0.015
82776,1,0.9538
82777,0,0.0144
82778,0,0.0304
82779,0,0.0072
82780,0,0.0794
82781,0,0.15
82782,0,0.0635
82783,0,0.0161
82784,0,0.078
82785,0,0.0051
82786,0,0.0142
82787,0,0.011
82788,0,0.0187
82789,0,0.0016
82790,1,0.948
82791,1,0.9788
82792,0,0.0124
82793,0,0.0013
82794,0,0.2167
82795,0,0.0089
82796,0,0.1219
82797,0,0.0114
82798,0,0.0431
82799,0,0.0196
82800,0,0.01
82801,0,0.0639
82802,0,0.009
82803,0,0.008
82804,0,0.0043
82805,0,0.0203
82806,0,0.0081
82807,0,0.0249
82808,0,0.1795
82809,0,0.0203
82810,0,0.0674
82811,1,0.8851
82812,0,0.0137
82813,0,0.0506
82814,1,0.9843
82815,1,0.9642
82816,0,0.0125
82817,0,0.0093
82818,0,0.0104
82819,0,0.0248
82820,0,0.0193
82821,0,0.0116
82822,0,0.0726
82823,1,0.9572
82824,0,0.0034
82825,0,0.0156
82826,1,0.7254
82827,0,0.0309
82828,0,0.017
82829,0,0.0075
82830,0,0.0087
82831,0,0.0175
82832,0,0.0219
82833,0,0.0084
82834,0,0.0459
82835,0,0.0103
82836,0,0.0519
82837,0,0.0168
82838,0,0.0331
82839,0,0.0481
82840,0,0.0255
82841,1,0.9683
82842,0,0.0199
82843,0,0.0098
82844,0,0.0193
82845,0,0.0041
82846,0,0.0078
82847,0,0.0192
82848,0,0.0806
82849,0,0.0394
82850,0,0.0176
82851,0,0.2183
82852,0,0.0072
82853,0,0.0119
82854,0,0.0354
82855,1,0.9389
82856,1,0.7039
82857,0,0.0845
82858,1,0.9912
82859,0,0.032
82860,1,0.9945
82861,0,0.0202
82862,0,0.14
82863,0,0.0374
82864,0,0.0304
82865,1,0.9938
82866,0,0.0259
82867,1,0.6042
82868,0,0.0368
82869,0,0.0372
82870,0,0.0561
82871,0,0.1531
82872,0,0.0172
82873,0,0.0283
82874,0,0.0343
82875,1,0.98
82876,0,0.0103
82877,0,0.0075
82878,0,0.0069
82879,1,0.9204
82880,0,0.0685
82881,0,0.0039
82882,1,0.9299
82883,0,0.0231
82884,0,0.0202
82885,0,0.0684
82886,0,0.0033
82887,0,0.0408
82888,0,0.0443
82889,1,0.8717
82890,0,0.3805
82891,0,0.0065
82892,0,0.0744
82893,0,0.0052
82894,0,0.0433
82895,0,0.0064
82896,0,0.0177
82897,0,0.0438
82898,0,0.0288
82899,0,0.02
82900,0,0.0329
82901,1,0.9527
82902,0,0.0109
82903,0,0.0131
82904,0,0.0042
82905,0,0.0019
82906,0,0.0847
82907,0,0.0621
82908,0,0.0075
82909,0,0.005
82910,0,0.004
82911,1,0.9689
82912,0,0.0487
82913,0,0.0207
82914,0,0.3478
82915,0,0.0029
82916,0,0.0445
82917,0,0.3604
82918,0,0.0144
82919,0,0.0118
82920,0,0.0064
82921,0,0.005
82922,0,0.0838
82923,0,0.0137
82924,0,0.0055
82925,0,0.0982
82926,0,0.0058
82927,0,0.0275
82928,0,0.0153
82929,0,0.0075
82930,0,0.004
82931,1,0.9925
82932,0,0.0056
82933,0,0.0026
82934,1,0.8838
82935,0,0.0777
82936,0,0.0232
82937,0,0.0228
82938,0,0.0323
82939,1,0.746
82940,0,0.0258
82941,0,0.0252
82942,0,0.0264
82943,0,0.0164
82944,0,0.0064
82945,0,0.0697
82946,0,0.0581
82947,1,0.8533
82948,0,0.0982
82949,0,0.0071
82950,0,0.0099
82951,0,0.0006
82952,0,0.4858
82953,1,0.9818
82954,0,0.0051
82955,0,0.0144
82956,0,0.0802
82957,1,0.7332
82958,0,0.0137
82959,0,0.0442
82960,0,0.0124
82961,0,0.0039
82962,0,0.0364
82963,1,0.8516
82964,0,0.0044
82965,0,0.0076
82966,1,0.982
82967,1,0.9803
82968,0,0.0281
82969,0,0.0303
82970,0,0.0193
82971,0,0.0031
82972,1,0.958
82973,0,0.041
82974,0,0.0187
82975,0,0.003
82976,0,0.0309
82977,0,0.0139
82978,0,0.075
82979,0,0.0263
82980,0,0.0516
82981,0,0.0236
82982,0,0.0662
82983,0,0.0413
82984,0,0.0182
82985,0,0.0166
82986,0,0.0053
82987,0,0.0253
82988,0,0.0651
82989,0,0.0177
82990,0,0.0202
82991,0,0.1931
82992,0,0.0131
82993,0,0.0032
82994,0,0.0137
82995,0,0.0075
82996,0,0.0068
82997,0,0.0487
82998,0,0.0076
82999,0,0.0032
83000,0,0.01
83001,1,0.9599
83002,0,0.0038
83003,0,0.0102
83004,0,0.003
83005,0,0.2543
83006,0,0.0068
83007,0,0.0204
83008,0,0.3331
83009,0,0.075
83010,0,0.1019
83011,1,0.9221
83012,0,0.2267
83013,0,0.0219
83014,0,0.0675
83015,0,0.0356
83016,0,0.0361
83017,0,0.0082
83018,0,0.0638
83019,1,0.5737
83020,0,0.0046
83021,0,0.0388
83022,0,0.0123
83023,0,0.0067
83024,0,0.0013
83025,0,0.0038
83026,0,0.009
83027,0,0.0258
83028,0,0.0739
83029,0,0.1079
83030,0,0.0059
83031,0,0.0179
83032,0,0.0272
83033,0,0.015
83034,0,0.0066
83035,0,0.0524
83036,0,0.1128
83037,1,0.9524
83038,0,0.115
83039,0,0.3651
83040,0,0.0117
83041,0,0.0297
83042,0,0.0279
83043,0,0.0206
83044,0,0.0057
83045,0,0.029
83046,0,0.0245
83047,0,0.0075
83048,0,0.0826
83049,0,0.0116
83050,0,0.0062
83051,0,0.0258
83052,0,0.0085
83053,0,0.0065
83054,0,0.0128
83055,0,0.0073
83056,0,0.0099
83057,0,0.2083
83058,0,0.1118
83059,0,0.0226
83060,0,0.0416
83061,0,0.1085
83062,0,0.1054
83063,1,0.9676
83064,0,0.0316
83065,0,0.003
83066,0,0.0074
83067,0,0.0296
83068,1,0.9558
83069,0,0.0262
83070,0,0.0168
83071,0,0.0623
83072,0,0.2816
83073,0,0.0028
83074,0,0.0173
83075,0,0.0153
83076,0,0.0016
83077,0,0.0113
83078,0,0.0085
83079,0,0.3022
83080,0,0.1097
83081,0,0.003
83082,0,0.0135
83083,0,0.0286
83084,0,0.0027
83085,0,0.0136
83086,0,0.0514
83087,0,0.0062
83088,0,0.0088
83089,0,0.0074
83090,0,0.0346
83091,0,0.1035
83092,1,0.987
83093,0,0.0135
83094,0,0.0058
83095,0,0.0137
83096,0,0.0447
83097,0,0.0019
83098,0,0.0249
83099,0,0.0052
83100,0,0.0294
83101,0,0.0224
83102,0,0.0209
83103,0,0.0073
83104,0,0.0247
83105,0,0.0069
83106,0,0.0959
83107,0,0.3728
83108,0,0.0437
83109,0,0.0634
83110,0,0.0162
83111,0,0.0108
83112,0,0.0731
83113,0,0.0019
83114,0,0.0088
83115,0,0.0694
83116,0,0.0043
83117,0,0.0042
83118,0,0.11
83119,0,0.0056
83120,0,0.0379
83121,0,0.002
83122,1,0.8386
